lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-38.25,-7.65,Santana de Mangueira,2513505,423.0,345.17575241306696,4.317168822902151,6.043185002887721
-38.2,-7.65,Manaíra,2509008,627.0,339.6721306162832,4.470570870512974,6.068065200573777
-38.15,-7.65,Manaíra,2509008,765.0,334.1691188425863,4.534846421344211,6.072692071846871
-38.1,-7.65,São José de Princesa,2514552,824.0,328.66674773363326,4.530885684281307,6.076044131613044
-38.05,-7.65,Princesa Isabel,2512309,686.0,323.16505001426697,4.530885684281307,6.07836606871271
-38.0,-7.65,Princesa Isabel,2512309,678.0,317.66406067226364,4.5354890849589085,6.087864751994155
-37.95,-7.65,Princesa Isabel,2512309,693.0,312.1638171569646,4.556865928581815,6.091788962231442
-37.9,-7.65,Tavares,2516607,750.0,306.6643595991698,4.556865928581815,6.090658818238037
-37.85,-7.65,Tavares,2516607,772.0,301.16573105497736,4.569161164637499,6.089865183774678
-37.8,-7.65,Tavares,2516607,678.0,295.6679777766546,4.636911752715505,6.090412716327437
-37.75,-7.65,Tavares,2516607,808.0,290.17114951411185,4.674576967130693,6.087744236179881
-37.2,-7.65,Ouro Velho,2510600,639.0,229.7860680892501,5.257422790048179,5.9638166514441435
-37.15,-7.65,Ouro Velho,2510600,599.0,224.3061053593732,5.326817800869508,5.929544591542131
-37.1,-7.65,Prata,2512200,578.0,218.82826170815036,5.378666161206371,5.92176647001959
-37.05,-7.65,Prata,2512200,570.0,213.3527003580644,5.386735822168349,5.922102946298749
-37.0,-7.65,Sumé,2516300,556.0,207.87960165704968,5.413050126797227,5.90135075271527
-36.95,-7.65,Sumé,2516300,539.0,202.40916537364623,5.415280281205782,5.899970755033216
-36.9,-7.65,Sumé,2516300,538.0,196.94161336945956,5.415803588107186,5.899970755033216
-36.85,-7.65,Sumé,2516300,532.0,191.4771927228489,5.415745453138917,5.899970755033216
-36.8,-7.65,Sumé,2516300,523.0,186.0161793947704,5.415981599654267,5.899981588740424
-36.75,-7.65,Serra Branca,2515500,495.0,180.55888254909945,5.413162180697754,5.898768173797288
-36.7,-7.65,Coxixola,2504850,498.0,175.10564966693372,5.415647020252814,5.886662665723704
-36.65,-7.65,Coxixola,2504850,546.0,169.6568726292147,5.417792743047497,5.888141452667957
-36.6,-7.65,Coxixola,2504850,487.0,164.21299498675373,5.442460134077976,5.8871831942829225
-36.55,-7.65,Caraúbas,2504074,478.0,158.77452069479224,5.457104319576961,5.883528854035501
-36.5,-7.65,Caraúbas,2504074,432.0,153.34202466496234,5.433000286304077,5.865386275749045
-36.45,-7.65,São Domingos do Cariri,2513943,415.0,147.9161655870858,5.45356460045232,5.853601298298028
-36.4,-7.65,São Domingos do Cariri,2513943,411.0,142.49770160521737,5.45356460045232,5.852496778357683
